epoch,lr-AdamW,step,test/acc,test/f1_macro,test/f1_weighted,test/loss,test/precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1_macro,val/f1_weighted,val/loss,val/precision,val/recall
38,,7721,,,,,,,0.9928416013717651,0.5088487863540649,,,,,,,
,6.726752705214197e-05,7722,,,,,,,,,,,,,,,
39,,7729,,,,,,,,,0.472378134727478,,,,,,
39,,7739,,,,,,,,,0.46848198771476746,,,,,,
39,,7749,,,,,,,,,0.4960605502128601,,,,,,
39,,7759,,,,,,,,,0.5097982883453369,,,,,,
39,,7769,,,,,,,,,0.5465861558914185,,,,,,
39,,7779,,,,,,,,,0.5150817632675171,,,,,,
39,,7789,,,,,,,,,0.499086856842041,,,,,,
39,,7799,,,,,,,,,0.4721289277076721,,,,,,
39,,7809,,,,,,,,,0.4709598422050476,,,,,,
39,,7819,,,,,,,,,0.49362853169441223,,,,,,
39,,7829,,,,,,,,,0.5031650066375732,,,,,,
39,,7839,,,,,,,,,0.5608669519424438,,,,,,
39,,7849,,,,,,,,,0.5565626621246338,,,,,,
39,,7859,,,,,,,,,0.49813300371170044,,,,,,
39,,7869,,,,,,,,,0.47193801403045654,,,,,,
39,,7879,,,,,,,,,0.44077908992767334,,,,,,
39,,7889,,,,,,,,,0.4090583324432373,,,,,,
39,,7899,,,,,,,,,0.4507710337638855,,,,,,
39,,7909,,,,,,,,,0.5080277323722839,,,,,,
39,,7919,,,,,,,,,0.5789653062820435,,,,,,
39,,7919,,,,,,,,,,0.9619892239570618,0.9444560408592224,0.9620972871780396,0.7247841358184814,0.9481620788574219,0.941271185874939
39,,7919,,,,,,,0.9923670291900635,0.5103298425674438,,,,,,,
,6.579634122155994e-05,7920,,,,,,,,,,,,,,,
40,,7929,,,,,,,,,0.55483078956604,,,,,,
40,,7939,,,,,,,,,0.5176404714584351,,,,,,
40,,7949,,,,,,,,,0.5094108581542969,,,,,,
40,,7959,,,,,,,,,0.5485815405845642,,,,,,
40,,7969,,,,,,,,,0.47656095027923584,,,,,,
40,,7979,,,,,,,,,0.5774095058441162,,,,,,
40,,7989,,,,,,,,,0.5751489996910095,,,,,,
40,,7999,,,,,,,,,0.5029894113540649,,,,,,
40,,8009,,,,,,,,,0.5767800807952881,,,,,,
40,,8019,,,,,,,,,0.4827615022659302,,,,,,
40,,8029,,,,,,,,,0.5142472982406616,,,,,,
40,,8039,,,,,,,,,0.5001071691513062,,,,,,
40,,8049,,,,,,,,,0.4770126938819885,,,,,,
40,,8059,,,,,,,,,0.517328143119812,,,,,,
40,,8069,,,,,,,,,0.5214787721633911,,,,,,
40,,8079,,,,,,,,,0.5076925158500671,,,,,,
40,,8089,,,,,,,,,0.496838241815567,,,,,,
40,,8099,,,,,,,,,0.6044841408729553,,,,,,
40,,8109,,,,,,,,,0.5012995600700378,,,,,,
40,,8117,,,,,,,,,,0.9616724848747253,0.9484455585479736,0.9617637395858765,0.7188822627067566,0.9472910165786743,0.9501222372055054
40,,8117,,,,,,,0.9934348464012146,0.507935106754303,,,,,,,
,6.431005974894189e-05,8118,,,,,,,,,,,,,,,
41,,8119,,,,,,,,,0.48321112990379333,,,,,,
41,,8129,,,,,,,,,0.4630679786205292,,,,,,
41,,8139,,,,,,,,,0.4393653869628906,,,,,,
41,,8149,,,,,,,,,0.5294567942619324,,,,,,
41,,8159,,,,,,,,,0.5200637578964233,,,,,,
41,,8169,,,,,,,,,0.5468997359275818,,,,,,
41,,8179,,,,,,,,,0.526089072227478,,,,,,
41,,8189,,,,,,,,,0.5260496139526367,,,,,,
41,,8199,,,,,,,,,0.4817793369293213,,,,,,
41,,8209,,,,,,,,,0.4669830799102783,,,,,,
41,,8219,,,,,,,,,0.5368831157684326,,,,,,
41,,8229,,,,,,,,,0.4861900210380554,,,,,,
41,,8239,,,,,,,,,0.5251510143280029,,,,,,
41,,8249,,,,,,,,,0.5094447731971741,,,,,,
41,,8259,,,,,,,,,0.4524976313114166,,,,,,
41,,8269,,,,,,,,,0.4350730776786804,,,,,,
41,,8279,,,,,,,,,0.5002654790878296,,,,,,
41,,8289,,,,,,,,,0.5573065280914307,,,,,,
41,,8299,,,,,,,,,0.4781286120414734,,,,,,
41,,8309,,,,,,,,,0.5495352149009705,,,,,,
41,,8315,,,,,,,,,,0.9572378993034363,0.9387671947479248,0.9573059678077698,0.735212504863739,0.9416836500167847,0.9365004897117615
41,,8315,,,,,,,0.9931184649467468,0.5076456069946289,,,,,,,
42,,8316,0.9602523446083069,0.9533708691596985,0.9602664709091187,0.7203571796417236,0.9563875794410706,0.9506596326828003,,,,,,,,,
